Num_Acc,catr,grav
201600000338,Voie communale,Indemne
201600000338,Voie communale,Blessé hospitalisé
201600000339,Route départementale,Blessé hospitalisé
201600000340,Voie communale,Blessé léger
201600000340,Voie communale,Blessé léger
201600000341,Voie communale,Indemne
201600000341,Voie communale,Blessé hospitalisé
201600000342,Voie communale,Blessé hospitalisé
201600000342,Voie communale,Indemne
201600000343,Route départementale,Indemne
201600000343,Route départementale,Blessé hospitalisé
201600000344,Route départementale,Blessé hospitalisé
201600000344,Route départementale,Indemne
201600000345,Route départementale,Blessé hospitalisé
201600000346,Route départementale,Indemne
201600000346,Route départementale,Indemne
201600000346,Route départementale,Blessé hospitalisé
201600000347,Route départementale,Indemne
201600000347,Route départementale,Tué
201600000348,Voie communale,Tué
201600000348,Voie communale,Indemne
201600000349,Route départementale,Indemne
201600000349,Route départementale,Blessé hospitalisé
201600000350,Route départementale,Blessé léger
201600000350,Route départementale,Blessé hospitalisé
201600000351,Route départementale,Indemne
201600000351,Route départementale,Tué
201600000352,Route nationale,Blessé hospitalisé
201600000352,Route nationale,Blessé léger
201600000352,Route nationale,Indemne
201600000352,Route nationale,Indemne
201600000353,Route nationale,Tué
201600000353,Route nationale,Tué
201600000353,Route nationale,Indemne
201600000353,Route nationale,Indemne
201600000354,Route départementale,Indemne
201600000354,Route départementale,Blessé léger
201600000354,Route départementale,Blessé léger
201600000355,Route départementale,Blessé hospitalisé
201600000356,Route départementale,Blessé hospitalisé
201600000357,Route départementale,Blessé hospitalisé
201600000358,Route départementale,Indemne
201600000358,Route départementale,Blessé hospitalisé
201600000359,Route départementale,Indemne
201600000359,Route départementale,Blessé hospitalisé
201600000359,Route départementale,Blessé hospitalisé
201600000359,Route départementale,Blessé hospitalisé
201600000359,Route départementale,Blessé léger
201600000360,Route départementale,Blessé hospitalisé
201600000360,Route départementale,Blessé léger
201600000361,Route départementale,Indemne
201600000361,Route départementale,Blessé hospitalisé
201600000362,Voie communale,Tué
201600000362,Voie communale,Blessé léger
201600000363,Route départementale,Indemne
201600000363,Route départementale,Blessé hospitalisé
201600000364,Route départementale,Indemne
201600000364,Route départementale,Tué
201600000365,Route départementale,Indemne
201600000365,Route départementale,Indemne
201600000365,Route départementale,Tué
201600000366,Route départementale,Blessé léger
201600000366,Route départementale,Blessé léger
201600000367,Route départementale,Blessé hospitalisé
201600000367,Route départementale,Blessé léger
201600000367,Route départementale,Blessé hospitalisé
201600000368,Route départementale,Blessé léger
201600000368,Route départementale,Blessé hospitalisé
201600000369,Route départementale,Blessé hospitalisé
201600000369,Route départementale,Indemne
201600000369,Route départementale,Indemne
201600000370,Route départementale,Blessé hospitalisé
201600000370,Route départementale,Blessé léger
201600000371,Route départementale,Blessé hospitalisé
201600000371,Route départementale,Blessé hospitalisé
201600000371,Route départementale,Blessé léger
201600000371,Route départementale,Blessé hospitalisé
201600000372,Route départementale,Blessé hospitalisé
201600000372,Route départementale,Blessé hospitalisé
201600000373,Route départementale,Blessé léger
201600000373,Route départementale,Blessé léger
201600000374,Route départementale,Blessé hospitalisé
201600000375,Route départementale,Blessé hospitalisé
201600000375,Route départementale,Blessé léger
201600000376,Route départementale,Blessé hospitalisé
201600000377,Route départementale,Blessé hospitalisé
201600000377,Route départementale,Blessé hospitalisé
201600000378,Route départementale,Blessé hospitalisé
201600000378,Route départementale,Blessé hospitalisé
201600000378,Route départementale,Blessé hospitalisé
201600000379,Route départementale,Tué
201600000380,Route départementale,Tué
201600000380,Route départementale,Blessé léger
201600000381,Route départementale,Indemne
201600000381,Route départementale,Blessé hospitalisé
201600000381,Route départementale,Blessé hospitalisé
201600000382,Route départementale,Blessé léger
201600000382,Route départementale,Blessé hospitalisé
201600000383,Route départementale,Indemne
201600000383,Route départementale,Blessé hospitalisé
201600000384,Route départementale,Indemne
201600000384,Route départementale,Blessé léger
201600000385,Route départementale,Indemne
201600000385,Route départementale,Blessé hospitalisé
201600000386,Route départementale,Indemne
201600000386,Route départementale,Blessé léger
201600000387,Route départementale,Blessé hospitalisé
201600000387,Route départementale,Blessé léger
201600000387,Route départementale,Blessé léger
201600000388,Route départementale,Indemne
201600000388,Route départementale,Blessé hospitalisé
201600000389,Route départementale,Blessé hospitalisé
201600000390,Route départementale,Indemne
201600000390,Route départementale,Indemne
201600000390,Route départementale,Blessé hospitalisé
201600000390,Route départementale,Blessé hospitalisé
201600000391,Route départementale,Blessé hospitalisé
201600000392,Route départementale,Indemne
201600000392,Route départementale,Tué
201600000392,Route départementale,Blessé hospitalisé
201600000393,Route départementale,Blessé léger
201600000393,Route départementale,Blessé léger
201600000393,Route départementale,Indemne
201600000393,Route départementale,Blessé hospitalisé
201600000393,Route départementale,Blessé hospitalisé
201600000394,Route départementale,Blessé léger
201600000394,Route départementale,Blessé léger
201600000395,Route départementale,Blessé hospitalisé
201600000395,Route départementale,Blessé hospitalisé
201600000396,Route départementale,Blessé hospitalisé
201600000397,Route départementale,Blessé hospitalisé
201600000398,Route départementale,Indemne
201600000398,Route départementale,Tué
201600000399,Route nationale,Blessé hospitalisé
201600000399,Route nationale,Blessé léger
201600000399,Route nationale,Tué
201600000400,Route nationale,Blessé hospitalisé
201600000400,Route nationale,Indemne
201600000401,Route nationale,Tué
201600000401,Route nationale,Blessé hospitalisé
201600000402,Route nationale,Indemne
201600000402,Route nationale,Blessé hospitalisé
201600000402,Route nationale,Blessé léger
201600000402,Route nationale,Blessé léger
201600000402,Route nationale,Indemne
201600000403,Route départementale,Indemne
201600000403,Route départementale,Blessé hospitalisé
201600000403,Route départementale,Blessé léger
201600000404,Route départementale,Indemne
201600000404,Route départementale,Indemne
201600000404,Route départementale,Indemne
201600000404,Route départementale,Blessé léger
201600000404,Route départementale,Blessé léger
201600000405,Route départementale,Blessé hospitalisé
201600000406,Route départementale,Indemne
201600000406,Route départementale,Indemne
201600000406,Route départementale,Blessé hospitalisé
201600000406,Route départementale,Blessé léger
201600000407,Route nationale,Blessé léger
201600000407,Route nationale,Blessé léger
201600000407,Route nationale,Blessé léger
201600000408,Route départementale,Tué
201600000408,Route départementale,Blessé léger
201600000409,Route nationale,Blessé léger
201600000409,Route nationale,Blessé hospitalisé
201600000410,Route départementale,Blessé léger
201600000410,Route départementale,Blessé hospitalisé
201600000411,Route départementale,Indemne
201600000411,Route départementale,Blessé hospitalisé
201600000411,Route départementale,Blessé hospitalisé
201600000411,Route départementale,Blessé léger
201600000411,Route départementale,Blessé léger
201600000412,Route départementale,Blessé léger
201600000412,Route départementale,Indemne
201600000413,Route départementale,Blessé hospitalisé
201600000414,Route départementale,Blessé hospitalisé
201600000414,Route départementale,Blessé hospitalisé
201600000414,Route départementale,Blessé hospitalisé
201600000415,Route départementale,Blessé léger
201600000415,Route départementale,Indemne
201600000415,Route départementale,Blessé hospitalisé
201600000416,Route départementale,Indemne
201600000416,Route départementale,Blessé hospitalisé
201600000417,Route nationale,Blessé hospitalisé
201600000417,Route nationale,Indemne
201600000418,Voie communale,Blessé hospitalisé
201600000418,Voie communale,Blessé hospitalisé
201600000419,Route départementale,Indemne
201600000419,Route départementale,Blessé hospitalisé
201600000420,Route départementale,Tué
201600000420,Route départementale,Indemne
201600000421,Route départementale,Indemne
201600000421,Route départementale,Blessé hospitalisé
201600000422,Route départementale,Tué
201600000423,Route départementale,Blessé hospitalisé
201600000424,Route départementale,Indemne
201600000424,Route départementale,Tué
201600000424,Route départementale,Blessé léger
201600000425,Route départementale,Indemne
201600000425,Route départementale,Blessé hospitalisé
201600000426,Route départementale,Blessé hospitalisé
201600000426,Route départementale,Indemne
