Num_Acc,lum,col,weekday
201600005873,nuit sans éclairage public,Deux véhicules - par le côté,vendredi
201600005873,nuit sans éclairage public,Deux véhicules - par le côté,vendredi
201600005873,nuit sans éclairage public,Deux véhicules - par le côté,vendredi
201600005873,nuit sans éclairage public,Deux véhicules - par le côté,vendredi
201600005874,plein jour,Deux véhicules - frontale,mercredi
201600005874,plein jour,Deux véhicules - frontale,mercredi
201600005875,plein jour,Deux véhicules - frontale,dimanche
201600005875,plein jour,Deux véhicules - frontale,dimanche
201600005875,plein jour,Deux véhicules - frontale,dimanche
201600005875,plein jour,Deux véhicules - frontale,dimanche
201600005876,plein jour,Autre collision,dimanche
201600005876,plein jour,Autre collision,dimanche
201600005877,nuit sans éclairage public,Deux véhicules - frontale,dimanche
201600005877,nuit sans éclairage public,Deux véhicules - frontale,dimanche
201600005877,nuit sans éclairage public,Deux véhicules - frontale,dimanche
201600005878,plein jour,Autre collision,dimanche
201600005879,plein jour,Autre collision,mardi
201600005880,plein jour,Autre collision,vendredi
201600005880,plein jour,Autre collision,vendredi
201600005881,plein jour,Deux véhicules - par l'arrière,mardi
201600005881,plein jour,Deux véhicules - par l'arrière,mardi
201600005882,plein jour,Deux véhicules - par l'arrière,vendredi
201600005882,plein jour,Deux véhicules - par l'arrière,vendredi
201600005883,plein jour,Autre collision,mercredi
201600005884,plein jour,Deux véhicules - frontale,vendredi
201600005884,plein jour,Deux véhicules - frontale,vendredi
201600005884,plein jour,Deux véhicules - frontale,vendredi
201600005885,plein jour,Deux véhicules - par le côté,mercredi
201600005885,plein jour,Deux véhicules - par le côté,mercredi
201600005886,crepuscule ou aube,Autre collision,dimanche
201600005887,nuit sans éclairage public,Deux véhicules - par l'arrière,mercredi
201600005887,nuit sans éclairage public,Deux véhicules - par l'arrière,mercredi
201600005887,nuit sans éclairage public,Deux véhicules - par l'arrière,mercredi
201600005887,nuit sans éclairage public,Deux véhicules - par l'arrière,mercredi
201600005888,plein jour,Autre collision,samedi
201600005888,plein jour,Autre collision,samedi
201600005889,plein jour,Deux véhicules - par le côté,mardi
201600005889,plein jour,Deux véhicules - par le côté,mardi
201600005889,plein jour,Deux véhicules - par le côté,mardi
201600005889,plein jour,Deux véhicules - par le côté,mardi
201600005889,plein jour,Deux véhicules - par le côté,mardi
201600005890,nuit sans éclairage public,Autre collision,mercredi
201600005890,nuit sans éclairage public,Autre collision,mercredi
201600005891,crepuscule ou aube,Autre collision,vendredi
201600005892,crepuscule ou aube,Autre collision,dimanche
201600005893,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005893,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005893,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005893,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005894,plein jour,Deux véhicules - par le côté,mercredi
201600005894,plein jour,Deux véhicules - par le côté,mercredi
201600005895,crepuscule ou aube,Autre collision,samedi
201600005896,plein jour,Sans collision,lundi
201600005896,plein jour,Sans collision,lundi
201600005897,nuit sans éclairage public,Sans collision,vendredi
201600005897,nuit sans éclairage public,Sans collision,vendredi
201600005897,nuit sans éclairage public,Sans collision,vendredi
201600005897,nuit sans éclairage public,Sans collision,vendredi
201600005898,plein jour,Sans collision,jeudi
201600005899,nuit sans éclairage public,Autre collision,dimanche
201600005900,plein jour,Deux véhicules - par le côté,jeudi
201600005900,plein jour,Deux véhicules - par le côté,jeudi
201600005901,crepuscule ou aube,Sans collision,jeudi
201600005901,crepuscule ou aube,Sans collision,jeudi
201600005902,crepuscule ou aube,Deux véhicules - par le côté,vendredi
201600005902,crepuscule ou aube,Deux véhicules - par le côté,vendredi
201600005902,crepuscule ou aube,Deux véhicules - par le côté,vendredi
201600005902,crepuscule ou aube,Deux véhicules - par le côté,vendredi
201600005903,plein jour,Sans collision,vendredi
201600005903,plein jour,Sans collision,vendredi
201600005904,plein jour,Deux véhicules - frontale,mardi
201600005904,plein jour,Deux véhicules - frontale,mardi
201600005905,crepuscule ou aube,Deux véhicules - frontale,dimanche
201600005905,crepuscule ou aube,Deux véhicules - frontale,dimanche
201600005905,crepuscule ou aube,Deux véhicules - frontale,dimanche
201600005906,plein jour,Autre collision,vendredi
201600005906,plein jour,Autre collision,vendredi
201600005907,plein jour,Autre collision,lundi
201600005908,plein jour,Deux véhicules - frontale,vendredi
201600005908,plein jour,Deux véhicules - frontale,vendredi
201600005908,plein jour,Deux véhicules - frontale,vendredi
201600005909,nuit sans éclairage public,Sans collision,dimanche
201600005910,nuit sans éclairage public,Sans collision,mercredi
201600005911,plein jour,Deux véhicules - frontale,mardi
201600005911,plein jour,Deux véhicules - frontale,mardi
201600005912,plein jour,Sans collision,mercredi
201600005913,plein jour,Deux véhicules - frontale,lundi
201600005913,plein jour,Deux véhicules - frontale,lundi
201600005913,plein jour,Deux véhicules - frontale,lundi
201600005913,plein jour,Deux véhicules - frontale,lundi
201600005914,plein jour,Deux véhicules - frontale,mardi
201600005914,plein jour,Deux véhicules - frontale,mardi
201600005915,crepuscule ou aube,Deux véhicules - frontale,vendredi
201600005915,crepuscule ou aube,Deux véhicules - frontale,vendredi
201600005916,nuit sans éclairage public,Autre collision,dimanche
201600005916,nuit sans éclairage public,Autre collision,dimanche
201600005916,nuit sans éclairage public,Autre collision,dimanche
201600005917,plein jour,Autre collision,jeudi
201600005917,plein jour,Autre collision,jeudi
201600005918,nuit sans éclairage public,Deux véhicules - frontale,dimanche
201600005918,nuit sans éclairage public,Deux véhicules - frontale,dimanche
201600005918,nuit sans éclairage public,Deux véhicules - frontale,dimanche
201600005919,plein jour,Autre collision,mercredi
201600005920,plein jour,Deux véhicules - frontale,samedi
201600005920,plein jour,Deux véhicules - frontale,samedi
201600005921,plein jour,Autre collision,vendredi
201600005922,nuit sans éclairage public,Autre collision,vendredi
201600005922,nuit sans éclairage public,Autre collision,vendredi
201600005923,crepuscule ou aube,Autre collision,mercredi
201600005923,crepuscule ou aube,Autre collision,mercredi
201600005924,nuit sans éclairage public,Deux véhicules - par l'arrière,mardi
201600005924,nuit sans éclairage public,Deux véhicules - par l'arrière,mardi
201600005925,plein jour,Deux véhicules - par l'arrière,dimanche
201600005925,plein jour,Deux véhicules - par l'arrière,dimanche
201600005925,plein jour,Deux véhicules - par l'arrière,dimanche
201600005926,plein jour,Deux véhicules - frontale,lundi
201600005926,plein jour,Deux véhicules - frontale,lundi
201600005926,plein jour,Deux véhicules - frontale,lundi
201600005927,plein jour,Autre collision,samedi
201600005928,plein jour,Autre collision,vendredi
201600005929,nuit sans éclairage public,Sans collision,samedi
201600005930,plein jour,Autre collision,vendredi
201600005931,nuit sans éclairage public,Sans collision,dimanche
201600005932,plein jour,Deux véhicules - par le côté,dimanche
201600005932,plein jour,Deux véhicules - par le côté,dimanche
201600005933,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005933,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005933,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005933,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005933,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005933,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005934,nuit sans éclairage public,Autre collision,dimanche
201600005935,plein jour,Sans collision,jeudi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005936,plein jour,Trois véhicules et plus - collisions multiples,mardi
201600005937,plein jour,Deux véhicules - frontale,jeudi
201600005937,plein jour,Deux véhicules - frontale,jeudi
201600005937,plein jour,Deux véhicules - frontale,jeudi
201600005938,nuit sans éclairage public,Autre collision,samedi
201600005938,nuit sans éclairage public,Autre collision,samedi
201600005939,plein jour,Autre collision,jeudi
201600005940,plein jour,Sans collision,samedi
201600005940,plein jour,Sans collision,samedi
201600005940,plein jour,Sans collision,samedi
201600005941,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600005941,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600005941,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600005941,plein jour,Trois véhicules et plus - collisions multiples,mercredi
201600005942,crepuscule ou aube,Deux véhicules - par le côté,jeudi
201600005942,crepuscule ou aube,Deux véhicules - par le côté,jeudi
201600005943,nuit avec eclairage public allume,Deux véhicules - par le côté,samedi
201600005943,nuit avec eclairage public allume,Deux véhicules - par le côté,samedi
201600005943,nuit avec eclairage public allume,Deux véhicules - par le côté,samedi
201600005944,plein jour,Autre collision,dimanche
201600005944,plein jour,Autre collision,dimanche
201600005944,plein jour,Autre collision,dimanche
201600005945,nuit sans éclairage public,Autre collision,jeudi
201600005946,plein jour,Deux véhicules - par le côté,lundi
201600005946,plein jour,Deux véhicules - par le côté,lundi
201600005947,plein jour,Deux véhicules - par le côté,samedi
201600005947,plein jour,Deux véhicules - par le côté,samedi
201600005947,plein jour,Deux véhicules - par le côté,samedi
201600005947,plein jour,Deux véhicules - par le côté,samedi
201600005947,plein jour,Deux véhicules - par le côté,samedi
201600005948,plein jour,Autre collision,vendredi
201600005949,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005949,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005949,plein jour,Trois véhicules et plus - collisions multiples,dimanche
201600005950,plein jour,Autre collision,jeudi
201600005951,plein jour,Deux véhicules - par le côté,samedi
201600005951,plein jour,Deux véhicules - par le côté,samedi
201600005951,plein jour,Deux véhicules - par le côté,samedi
201600005951,plein jour,Deux véhicules - par le côté,samedi
201600005952,plein jour,Deux véhicules - par le côté,samedi
201600005952,plein jour,Deux véhicules - par le côté,samedi
201600005953,plein jour,Deux véhicules - frontale,vendredi
201600005953,plein jour,Deux véhicules - frontale,vendredi
201600005954,plein jour,Autre collision,mercredi
201600005955,plein jour,Deux véhicules - par le côté,mercredi
201600005955,plein jour,Deux véhicules - par le côté,mercredi
201600005956,nuit sans éclairage public,Deux véhicules - par le côté,lundi
201600005956,nuit sans éclairage public,Deux véhicules - par le côté,lundi
201600005957,plein jour,Deux véhicules - par le côté,vendredi
201600005957,plein jour,Deux véhicules - par le côté,vendredi
201600005957,plein jour,Deux véhicules - par le côté,vendredi
201600005958,plein jour,Autre collision,vendredi
201600005959,plein jour,Deux véhicules - frontale,vendredi
201600005959,plein jour,Deux véhicules - frontale,vendredi
201600005960,plein jour,Deux véhicules - frontale,mercredi
201600005960,plein jour,Deux véhicules - frontale,mercredi
201600005961,plein jour,Deux véhicules - par le côté,dimanche
201600005961,plein jour,Deux véhicules - par le côté,dimanche
201600005961,plein jour,Deux véhicules - par le côté,dimanche
201600005961,plein jour,Deux véhicules - par le côté,dimanche
201600005962,plein jour,Autre collision,lundi
